epoch,train_mse,test_mse,train_acc,test_acc
28,0.10816871783750047,0.13363655059681998,0.8757396449704142,0.8217592592592593
29,0.10560833317663268,0.12432604755577102,0.9053254437869822,0.8449074074074074
30,0.09578326639270654,0.1214258412080245,0.893491124260355,0.8495370370370371
31,0.09125895416744743,0.11112585104323196,0.9171597633136095,0.8842592592592593
32,0.08393820640991609,0.1065951682428994,0.9171597633136095,0.8773148148148148
33,0.0781740541421349,0.10062052290296217,0.9171597633136095,0.8819444444444444
34,0.07372599283230596,0.09305391920909598,0.9526627218934911,0.9097222222222222
35,0.0669814738053008,0.08926510033808582,0.9526627218934911,0.9050925925925926
36,0.06641164653191196,0.08167401230656927,0.9585798816568047,0.9398148148148148
37,0.05645364681309689,0.0746547865097846,0.9763313609467456,0.9560185185185185
38,0.051170526149097964,0.06821532033154497,0.9822485207100592,0.9722222222222222
39,0.04581947943539952,0.06252370239629851,0.9881656804733728,0.9791666666666666
40,0.04098722353361376,0.054722974690146815,1.0,0.9884259259259259
41,0.03636355850753381,0.04992548366062019,1.0,0.9884259259259259
42,0.03228864894220221,0.044290459844362425,1.0,0.9930555555555556
43,0.028258734189793737,0.03992879264936452,1.0,0.9930555555555556
44,0.025263643165590047,0.037330884723749666,1.0,0.9907407407407407
45,0.023563005735991172,0.031672881488582966,1.0,1.0
46,0.020330430616506277,0.030935296018806808,1.0,0.9976851851851852
47,0.018512106074784162,0.02549716049388678,1.0,1.0
48,0.01629921995859287,0.023645470004429466,1.0,1.0
49,0.014754651454150966,0.021938365692853342,1.0,1.0
50,0.013507561434295231,0.019949476036657747,1.0,1.0
51,0.01239656356937781,0.01828321844027658,1.0,1.0
52,0.011491988796480494,0.016344282515415136,1.0,1.0
53,0.010585310745798736,0.015035790306956051,1.0,1.0
54,0.009870438916688571,0.014764905883472092,1.0,1.0
55,0.009212717874428948,0.01314831903238031,1.0,1.0
56,0.008607193250766726,0.012441193208867055,1.0,1.0
57,0.008068041941469322,0.011458741185923271,1.0,1.0
58,0.007587741960675392,0.010845930581290039,1.0,1.0
59,0.007166640318877446,0.010287024097680751,1.0,1.0
60,0.006788856173709283,0.009776072593670696,1.0,1.0
61,0.006432423428715776,0.009169159588612518,1.0,1.0
62,0.006113892370506293,0.008742075848984038,1.0,1.0
63,0.005834529286624221,0.00823710350080078,1.0,1.0
64,0.005569054409008461,0.007880174877939187,1.0,1.0
65,0.00532105630127641,0.007509874474008747,1.0,1.0
66,0.0050934185915941545,0.007160085065952875,1.0,1.0
67,0.004886992961154064,0.006848667200658093,1.0,1.0
68,0.004696180519087538,0.006548576464528571,1.0,1.0
69,0.004515377808558881,0.006260282755219836,1.0,1.0
70,0.004344602845461112,0.005993147488255483,1.0,1.0
71,0.004187805049764368,0.00575084653761435,1.0,1.0
72,0.004041229685022012,0.00562327134031452,1.0,1.0
73,0.0038960466911421854,0.005390329356476094,1.0,1.0
74,0.0037685197752640445,0.005252323711982781,1.0,1.0
75,0.003648660193023191,0.005041791144514596,1.0,1.0
76,0.003537213736929256,0.004900372559328284,1.0,1.0
77,0.0034268952472737216,0.004719573499210093,1.0,1.0
78,0.0033246132079187527,0.004557032741500161,1.0,1.0
79,0.003226636611408517,0.004428358673764763,1.0,1.0
80,0.003137134286761042,0.0043180447808821125,1.0,1.0
81,0.0030492315593350426,0.004168051479860424,1.0,1.0
82,0.0029629339122305633,0.004046423534002617,1.0,1.0
83,0.0028859132488981603,0.003913694278162671,1.0,1.0
84,0.002809329522308356,0.0038293333690078406,1.0,1.0
85,0.0027379771376204033,0.0037407612098703607,1.0,1.0
86,0.0026677087691845676,0.00362193931444201,1.0,1.0
87,0.0026051061438300814,0.003536060761643386,1.0,1.0
88,0.002542443586614192,0.003447088973277823,1.0,1.0
89,0.0024843145517851077,0.003321075652952577,1.0,1.0
90,0.0024261406086420493,0.0032739838821748495,1.0,1.0
91,0.00237096378841727,0.0031984056966344837,1.0,1.0
92,0.002318990950031003,0.0031357267450079322,1.0,1.0
93,0.0022685473472803938,0.0030283725150498037,1.0,1.0
94,0.002217741331554085,0.002977668270693671,1.0,1.0
95,0.0021721091290981794,0.002924880364133268,1.0,1.0
96,0.002127330950960127,0.002850395817289405,1.0,1.0
97,0.0020841395014339578,0.0027950162530862455,1.0,1.0
98,0.0020411388604158406,0.002726769251044792,1.0,1.0
99,0.0020018731707711385,0.002659876487701362,1.0,1.0
100,0.001962119197681925,0.002625753602335088,1.0,1.0
101,0.001925753570444865,0.0025856630928284465,1.0,1.0
102,0.0018887713485347731,0.0025299311477616476,1.0,1.0
103,0.00185344246545141,0.0024737962585601654,1.0,1.0
104,0.001820623914890689,0.0024142801529909003,1.0,1.0
105,0.001787715586100647,0.0023737409161531174,1.0,1.0
106,0.0017568262102953323,0.002337287249086027,1.0,1.0
107,0.0017272284714407807,0.002271642354305822,1.0,1.0
108,0.001695860386093105,0.0022511415527279536,1.0,1.0
109,0.001666808382380676,0.002210753704122489,1.0,1.0
110,0.001639576515399247,0.002165950505273637,1.0,1.0
111,0.0016128768158181006,0.0021206020366675415,1.0,1.0
112,0.0015875193052793837,0.002088991489993763,1.0,1.0
113,0.0015616568148025096,0.0020571511350279703,1.0,1.0
114,0.0015372772482955064,0.00203042687951292,1.0,1.0
115,0.0015129542244465934,0.001986957811798778,1.0,1.0
116,0.0014899494428085892,0.0019563278073658707,1.0,1.0
117,0.0014671754796420234,0.0019280132991188275,1.0,1.0
118,0.0014450685327921861,0.0019009910281106578,1.0,1.0
119,0.0014240177907724198,0.0018730235760800703,1.0,1.0
120,0.0014035085004993498,0.0018475816079217774,1.0,1.0
121,0.0013839244822960958,0.0018254243220550497,1.0,1.0
122,0.001364193154979435,0.001798792509255615,1.0,1.0
123,0.001345073445163344,0.001768382505027079,1.0,1.0
124,0.0013276267557110143,0.0017457743830480582,1.0,1.0
125,0.0013090301059165215,0.0017102751810520612,1.0,1.0
126,0.0012910533851139736,0.0016882770953186449,1.0,1.0
127,0.0012734956129547975,0.001665022941054416,1.0,1.0
128,0.0012565986166143404,0.0016410382637750628,1.0,1.0
129,0.001240377537963878,0.0016280269791052455,1.0,1.0
130,0.0012247154379423624,0.001599222526981736,1.0,1.0
131,0.0012088394251255547,0.0015841347660221837,1.0,1.0
132,0.0011942222678455001,0.0015626566123834436,1.0,1.0
133,0.0011790809636635464,0.0015457085616461545,1.0,1.0
134,0.0011644863855113045,0.0015211666267956028,1.0,1.0
135,0.0011507680090811288,0.001495117336838833,1.0,1.0
136,0.0011364775577866646,0.0014779072428022645,1.0,1.0
137,0.0011230232093777832,0.0014638408721480073,1.0,1.0
138,0.001109932769750954,0.0014507170070530426,1.0,1.0
139,0.0010969721599093888,0.0014334170145421763,1.0,1.0
140,0.0010843197859810136,0.0014140716856915789,1.0,1.0
141,0.0010724376970504335,0.0013959881512325646,1.0,1.0
142,0.0010602344775827426,0.0013825173733975852,1.0,1.0
143,0.0010482090818031296,0.0013667801993069173,1.0,1.0
144,0.0010364000112549814,0.001344771587500931,1.0,1.0
145,0.00102518729433748,0.0013294368942880328,1.0,1.0
146,0.0010141927231099525,0.0013189179211560735,1.0,1.0
147,0.0010030741493004805,0.0013059304961166387,1.0,1.0
148,0.0009930236233708098,0.0012961243268515517,1.0,1.0
149,0.0009823000077832462,0.0012779895768611062,1.0,1.0
150,0.000972186264362273,0.0012631814614608588,1.0,1.0
151,0.0009618298257902066,0.0012499417502098232,1.0,1.0
152,0.0009518178385029757,0.0012362633753606397,1.0,1.0
153,0.0009424274677574752,0.001223903789619478,1.0,1.0
154,0.0009330124603135306,0.0012115774529989592,1.0,1.0
155,0.0009235669933209241,0.0011976264276364567,1.0,1.0
156,0.0009146290412916627,0.001185096230779978,1.0,1.0
157,0.0009053265106231559,0.0011745224929744379,1.0,1.0
158,0.0008965905672642226,0.0011608251598655254,1.0,1.0
159,0.0008879718454209081,0.001147813723679871,1.0,1.0
160,0.0008795117889777639,0.0011364685711991113,1.0,1.0
161,0.0008710586041387527,0.001123378370523657,1.0,1.0
162,0.0008628763582357149,0.0011137472365633635,1.0,1.0
163,0.000855044858044909,0.0011041954913054905,1.0,1.0
164,0.0008471292488178448,0.001092468419437703,1.0,1.0
165,0.0008394047713848536,0.0010846577100480147,1.0,1.0
166,0.0008316875679508615,0.0010731180405922202,1.0,1.0
167,0.0008243391809039912,0.0010659844832074212,1.0,1.0
168,0.0008168544213551867,0.0010552658771524088,1.0,1.0
169,0.0008098363288114075,0.0010452756742877398,1.0,1.0
170,0.0008027422346029087,0.0010371527756912404,1.0,1.0
171,0.0007960037524149291,0.0010302902953758578,1.0,1.0
172,0.0007888922193010917,0.0010194001082080126,1.0,1.0
173,0.0007822500238670768,0.001007992051722997,1.0,1.0
174,0.0007756059654892717,0.0010020814466580553,1.0,1.0
175,0.000768976855710254,0.0009932621693474297,1.0,1.0
176,0.0007627281974664093,0.0009844532178511498,1.0,1.0
177,0.0007564195728203495,0.0009773052186012937,1.0,1.0
178,0.0007501911798230291,0.0009691095249393023,1.0,1.0
179,0.000744274413061424,0.0009630201036528382,1.0,1.0
180,0.000738133011401941,0.0009539371420821064,1.0,1.0
181,0.0007321391337166055,0.0009451994179911433,1.0,1.0
182,0.000726131560947395,0.0009364330842642058,1.0,1.0
183,0.0007205044221768962,0.0009291584252449569,1.0,1.0
184,0.0007148009113618457,0.0009218964949828564,1.0,1.0
185,0.0007092436138918547,0.0009151131411267157,1.0,1.0
186,0.0007036649550464166,0.0009061407032852158,1.0,1.0
187,0.0006984392628174829,0.000900231608488525,1.0,1.0
188,0.0006930956295987304,0.0008934437768356423,1.0,1.0
189,0.0006878621194885326,0.0008863040913437737,1.0,1.0
190,0.0006826772556431228,0.0008786108897059284,1.0,1.0
191,0.0006775099768462706,0.0008722322785054034,1.0,1.0
192,0.0006725676041928027,0.0008645872227538302,1.0,1.0
193,0.0006675694048247545,0.000858807001250292,1.0,1.0
194,0.0006626422122214078,0.0008507139563522721,1.0,1.0
195,0.0006577932719395518,0.0008457403791680048,1.0,1.0
196,0.0006531126105437397,0.0008384496495958826,1.0,1.0
197,0.0006482379060511362,0.0008326730108157121,1.0,1.0
198,0.0006437275210994599,0.0008285904839248187,1.0,1.0
199,0.000639128033602175,0.000821260457402232,1.0,1.0
200,0.0006347377951277072,0.0008153835232386913,1.0,1.0
201,0.000630256992741527,0.0008103896086868171,1.0,1.0
202,0.0006258428692965451,0.0008039513691785134,1.0,1.0
203,0.0006216435670429209,0.0007970712518911053,1.0,1.0
204,0.0006173319060751156,0.0007930700979959163,1.0,1.0
205,0.0006132485587603796,0.0007869756849197486,1.0,1.0
206,0.0006089923490397856,0.0007805199319470483,1.0,1.0
207,0.0006049645855870352,0.0007753240125652391,1.0,1.0
208,0.0006009283934045251,0.0007700861548957784,1.0,1.0
209,0.0005967944894842303,0.0007645496061965034,1.0,1.0
210,0.0005927709703124982,0.0007593848653810116,1.0,1.0
211,0.0005889369982323699,0.000754949537430574,1.0,1.0
212,0.0005851556838174145,0.0007496949751070738,1.0,1.0
213,0.0005813368548559546,0.0007447866889238852,1.0,1.0
214,0.0005775451968497573,0.0007402201320235668,1.0,1.0
215,0.0005738479774815506,0.0007356157555826154,1.0,1.0
216,0.0005701922523433752,0.000730648795978358,1.0,1.0
217,0.0005666476289006743,0.0007253756550123317,1.0,1.0
218,0.0005630025345177255,0.0007215522538508158,1.0,1.0
219,0.0005595312900210906,0.0007168126307714102,1.0,1.0
220,0.0005559789439895832,0.0007118838702681838,1.0,1.0
221,0.0005525343596375584,0.0007068755896363352,1.0,1.0
222,0.0005490979514656308,0.0007018545413931417,1.0,1.0
223,0.0005457223996748541,0.000697981028607069,1.0,1.0
224,0.0005424052535104501,0.0006934354008206816,1.0,1.0
225,0.0005391352988873351,0.0006898605366633719,1.0,1.0
226,0.0005358784799937825,0.0006858370143794491,1.0,1.0
227,0.0005327110350082886,0.0006811444042252258,1.0,1.0
228,0.0005295948882675834,0.0006766686336663108,1.0,1.0
229,0.0005264727712422116,0.0006727297707724736,1.0,1.0
230,0.000523347264727799,0.0006678658707274409,1.0,1.0
231,0.0005203182353437077,0.0006648804678002353,1.0,1.0
232,0.0005173719313647236,0.0006603979753624013,1.0,1.0
233,0.0005143341577501677,0.0006551786240822504,1.0,1.0
234,0.0005112873746603297,0.0006515718250326855,1.0,1.0
235,0.0005083663914740274,0.0006476669899081122,1.0,1.0
236,0.0005054367166474996,0.0006442008431565535,1.0,1.0
237,0.0005026521116407347,0.0006404010718153035,1.0,1.0
238,0.0004998328366422718,0.0006386005355775724,1.0,1.0
239,0.0004970642876450331,0.0006340403719711582,1.0,1.0
240,0.0004941935371077082,0.0006299788416500669,1.0,1.0
241,0.0004915009241925728,0.0006275553166394667,1.0,1.0
242,0.000488768122735188,0.0006236465018332882,1.0,1.0
243,0.00048600086265387346,0.0006204287739758077,1.0,1.0
244,0.00048346225468440186,0.0006173385489301584,1.0,1.0
245,0.00048076725409471456,0.0006133905333293198,1.0,1.0
246,0.00047816586229149115,0.0006099354411727086,1.0,1.0
247,0.00047559723073326774,0.0006067096187955601,1.0,1.0
248,0.00047300968987304176,0.0006035070720797365,1.0,1.0
249,0.00047057826587401717,0.0005998686294560775,1.0,1.0
250,0.0004681058028995812,0.0005969241017922869,1.0,1.0
251,0.0004655851201296442,0.0005931338423024858,1.0,1.0
252,0.00046314014866079566,0.0005894947645149215,1.0,1.0
253,0.00046075209170848253,0.0005867140439862585,1.0,1.0
254,0.000458346695578825,0.0005828233486944582,1.0,1.0
255,0.00045601621187377797,0.0005796047873060236,1.0,1.0
256,0.00045370788496257606,0.0005758205576691368,1.0,1.0
257,0.00045140092112990214,0.0005736840438171211,1.0,1.0
258,0.00044901484713337535,0.0005703945454964916,1.0,1.0
259,0.0004467419992044001,0.0005677423938085951,1.0,1.0
260,0.00044450094433550553,0.0005643115988272025,1.0,1.0
261,0.0004422998135819118,0.0005616295740439982,1.0,1.0
262,0.00044010408633775777,0.0005593175158923286,1.0,1.0
263,0.00043788580307239894,0.0005569566954009443,1.0,1.0
264,0.00043572417685266637,0.0005538011196297644,1.0,1.0
265,0.00043363225387352776,0.000550886312642706,1.0,1.0
266,0.00043148834683215387,0.0005487212718535468,1.0,1.0
267,0.00042939362085976445,0.0005456650242198378,1.0,1.0
268,0.0004273533769920556,0.0005435464791740999,1.0,1.0
269,0.000425321580445136,0.0005401896245560521,1.0,1.0
270,0.00042328306787565165,0.0005377225577091893,1.0,1.0
271,0.0004212151542054951,0.0005353374566412105,1.0,1.0
272,0.00041922586434627507,0.0005332129282398265,1.0,1.0
273,0.00041722427804445503,0.0005302435796530231,1.0,1.0
274,0.00041523938156913374,0.000527876859502085,1.0,1.0
275,0.0004132701757889295,0.0005247636167297681,1.0,1.0
276,0.0004113530786576417,0.0005219355018266645,1.0,1.0
277,0.00040948516634774316,0.0005201376881585847,1.0,1.0
278,0.00040757296488650244,0.0005179909314565218,1.0,1.0
279,0.0004056942086187473,0.0005149998470751861,1.0,1.0
280,0.0004038490625552833,0.00051302341772717,1.0,1.0
281,0.0004019354515250061,0.0005102507717334617,1.0,1.0
282,0.0004001412377785726,0.0005083194062713805,1.0,1.0
283,0.00039828248540527296,0.0005057488094842291,1.0,1.0
284,0.0003965343659401721,0.0005034683591402597,1.0,1.0
285,0.00039473841521073044,0.0005010254958995004,1.0,1.0
286,0.00039298944629290194,0.0004991939408688272,1.0,1.0
287,0.00039127947377932086,0.0004973498618193872,1.0,1.0
288,0.00038950266993606497,0.0004946977526813205,1.0,1.0
289,0.0003878172917075564,0.0004924360547942289,1.0,1.0
290,0.0003860782262534494,0.0004902269975652464,1.0,1.0
291,0.0003844345779997173,0.0004880240774273075,1.0,1.0
292,0.00038277540842572116,0.0004864669919188246,1.0,1.0
293,0.0003811347716709689,0.00048401805800901546,1.0,1.0
294,0.00037952219366287635,0.00048201662613044587,1.0,1.0
295,0.0003779076467701947,0.0004801777239147952,1.0,1.0
296,0.000376225391721331,0.00047696606279975894,1.0,1.0
297,0.0003746329794075178,0.0004749761100048919,1.0,1.0
298,0.0003730399852533385,0.0004730447621148787,1.0,1.0
299,0.0003714755651899556,0.0004708449577643825,1.0,1.0
300,0.0003698805156308119,0.0004692809738454083,1.0,1.0
301,0.0003683272668151527,0.0004669312130821159,1.0,1.0
302,0.0003668205741437157,0.00046622885275609426,1.0,1.0
303,0.0003652023152322931,0.00046334293271993134,1.0,1.0
304,0.0003637096364521203,0.0004611460987456745,1.0,1.0
305,0.0003622117397818656,0.00045898570863190725,1.0,1.0
306,0.0003606740814024621,0.000457257245470035,1.0,1.0
307,0.0003592021690953798,0.00045471998439341245,1.0,1.0
308,0.00035777068067494147,0.00045325401059853057,1.0,1.0
309,0.0003562965532486851,0.0004512007536789902,1.0,1.0
310,0.00035484440775613544,0.0004499484339431504,1.0,1.0
311,0.00035341289490227934,0.0004479099806078864,1.0,1.0
312,0.0003519841503709992,0.0004459433397644236,1.0,1.0
313,0.0003506125836390794,0.0004447113443637269,1.0,1.0
314,0.00034920236328995867,0.0004425927955151034,1.0,1.0
315,0.0003477972228366801,0.0004401028520372255,1.0,1.0
316,0.00034641929731381294,0.00043872111250110033,1.0,1.0
317,0.0003450729403890246,0.00043712778870530066,1.0,1.0
318,0.0003437161654378197,0.0004350031553611476,1.0,1.0
319,0.00034238489142595914,0.000433688813540058,1.0,1.0
320,0.000341040930757172,0.00043222441534482986,1.0,1.0
321,0.0003397247621546673,0.00043070604214383133,1.0,1.0
322,0.0003383967028398295,0.000428866347006774,1.0,1.0
323,0.0003370747972367032,0.0004272105497943986,1.0,1.0
324,0.0003358287400202263,0.0004255014303889297,1.0,1.0
325,0.00033452674710449977,0.00042388419977317334,1.0,1.0
326,0.00033328242800884046,0.00042201928093409433,1.0,1.0
327,0.00033202154514442396,0.0004201392843083151,1.0,1.0
328,0.00033072478158047977,0.00041875421812168453,1.0,1.0
329,0.00032949756452349907,0.00041748330887402614,1.0,1.0
330,0.0003282853871465241,0.0004159144795636134,1.0,1.0
331,0.0003270730612367258,0.00041450785180818626,1.0,1.0
332,0.0003258632452228769,0.00041276237090209496,1.0,1.0
333,0.0003246177840183748,0.00041109505295736196,1.0,1.0
334,0.000323448589291961,0.00040952999609228445,1.0,1.0
335,0.0003222154743365406,0.0004079758006192977,1.0,1.0
336,0.0003210584331161468,0.000406787463367238,1.0,1.0
337,0.00031986732555124925,0.000405227032745767,1.0,1.0
338,0.00031871856389774215,0.0004037432162708414,1.0,1.0
339,0.00031753397484242,0.0004021495122704585,1.0,1.0
340,0.00031635559030604167,0.0004002443588248241,1.0,1.0
341,0.0003152364266036599,0.00039875537952471356,1.0,1.0
342,0.0003141261207000491,0.00039728739536162004,1.0,1.0
343,0.00031296068857613246,0.000395607957550782,1.0,1.0
344,0.00031184478976306054,0.00039445527794759245,1.0,1.0
345,0.00031074090057169306,0.0003932926950271782,1.0,1.0
346,0.0003096465278897221,0.00039196243789280794,1.0,1.0
347,0.0003085441559378398,0.00039052907021220224,1.0,1.0
348,0.0003074573535188481,0.00038925495220792927,1.0,1.0
349,0.0003063923031798978,0.0003876660406223771,1.0,1.0
350,0.00030530761395981354,0.00038622945285127604,1.0,1.0
351,0.0003042616734044642,0.0003850788372844004,1.0,1.0
352,0.00030322342718646706,0.00038381736644998136,1.0,1.0
353,0.00030215946818179886,0.0003820857363629093,1.0,1.0
354,0.0003011157110912286,0.00038079425014872725,1.0,1.0
355,0.0003000572079653237,0.0003797864940733734,1.0,1.0
356,0.0002990541859050995,0.00037818171029307544,1.0,1.0
357,0.0002980147751668003,0.00037674080949576835,1.0,1.0
358,0.0002970050630829628,0.0003755964847259142,1.0,1.0
359,0.00029599851679134963,0.0003743875181958543,1.0,1.0
360,0.0002950002049426539,0.0003731196860480591,1.0,1.0
361,0.00029400985279637694,0.00037193333268184514,1.0,1.0
362,0.0002929713763317106,0.0003709760370152418,1.0,1.0
363,0.00029202375494469837,0.0003698938438008819,1.0,1.0
364,0.00029104615834702336,0.0003683741862038354,1.0,1.0
365,0.00029007771361839893,0.00036710998936099863,1.0,1.0
366,0.00028910875369949404,0.0003657365185136455,1.0,1.0
367,0.000288167311347041,0.0003643941221991166,1.0,1.0
368,0.0002872017216728279,0.00036316188375061276,1.0,1.0
369,0.00028624191654107894,0.00036155259781169285,1.0,1.0
370,0.0002853067738784183,0.0003602270852023588,1.0,1.0
371,0.00028436760529987836,0.00035878149490890647,1.0,1.0
372,0.00028343753553062943,0.0003577230720889735,1.0,1.0
373,0.00028252825780697893,0.00035659068058165044,1.0,1.0
374,0.0002816260427813554,0.00035537103168987197,1.0,1.0
375,0.0002807346045409493,0.00035416090010361866,1.0,1.0
376,0.000279831965972034,0.0003531089063112803,1.0,1.0
377,0.00027892472972042395,0.00035204577983428997,1.0,1.0
378,0.00027804636334328287,0.0003508941546925881,1.0,1.0
379,0.00027717535061561684,0.0003498796010479175,1.0,1.0
380,0.00027625808533493837,0.0003484897495049877,1.0,1.0
381,0.00027543136152690214,0.0003474884077671894,1.0,1.0
382,0.0002745589156496128,0.0003456697249675967,1.0,1.0
383,0.0002736812818527376,0.0003449057414022682,1.0,1.0
384,0.0002728187457311169,0.00034389499687391244,1.0,1.0
385,0.00027195873592592734,0.00034281938795617924,1.0,1.0
386,0.0002711177804079659,0.00034184883944954775,1.0,1.0
387,0.0002702702710929072,0.0003406788344182328,1.0,1.0
388,0.0002694273581836487,0.0003396505896869346,1.0,1.0
389,0.00026860207202123934,0.0003386469021477196,1.0,1.0
390,0.00026778860929100863,0.00033762903832481044,1.0,1.0
391,0.0002669575318943256,0.00033659089858326157,1.0,1.0
392,0.000266125972249257,0.00033521350046192603,1.0,1.0
393,0.00026531251990631225,0.0003341921796441566,1.0,1.0
394,0.00026453250593335006,0.00033325971663269245,1.0,1.0
395,0.0002637290719048916,0.0003320623094265424,1.0,1.0
396,0.0002629293869084344,0.0003311527323205323,1.0,1.0
397,0.00026215281222585464,0.00033023163110154006,1.0,1.0
398,0.00026136314882912266,0.00032914943074844504,1.0,1.0
399,0.0002605706890438929,0.0003280703051444729,1.0,1.0
400,0.00025979844703881454,0.0003276335793142239,1.0,1.0
401,0.000259022890380727,0.0003263734173271496,1.0,1.0
402,0.0002582507862040786,0.00032522567007332295,1.0,1.0
403,0.00025747825685965383,0.0003241362792229247,1.0,1.0
404,0.0002567267590160369,0.00032327248454933386,1.0,1.0
405,0.0002559644292930425,0.00032235854500312175,1.0,1.0
406,0.00025521482462859184,0.0003217158623215856,1.0,1.0
407,0.00025448957040961765,0.0003209570259529864,1.0,1.0
408,0.0002537403350796414,0.00031979476037497824,1.0,1.0
409,0.0002529976423507873,0.00031891641868385775,1.0,1.0
410,0.0002522941115551942,0.0003179508458128103,1.0,1.0
411,0.00025153972271290824,0.00031698906061134173,1.0,1.0
412,0.00025081629679188605,0.00031605141425132815,1.0,1.0
413,0.00025009950133488733,0.00031516987914087345,1.0,1.0
414,0.00024938700376575605,0.0003145455809718039,1.0,1.0
415,0.0002486512659896627,0.00031351585056030594,1.0,1.0
416,0.00024795186538810574,0.0003127740336625177,1.0,1.0
417,0.00024724843322290816,0.0003117480711551274,1.0,1.0
418,0.00024652972886895027,0.00031058547711387553,1.0,1.0
419,0.00024585015314980755,0.0003098702970926344,1.0,1.0
420,0.0002451553141888058,0.00030877155391890803,1.0,1.0
421,0.00024446928670795705,0.0003081741462102545,1.0,1.0
422,0.00024378937736465055,0.0003071022089210563,1.0,1.0
423,0.00024309551701950105,0.0003062528568758103,1.0,1.0
424,0.00024243614212917625,0.0003055136863697323,1.0,1.0
425,0.00024175318062861595,0.0003046859510117245,1.0,1.0
426,0.00024108313093621677,0.0003038186384722117,1.0,1.0
427,0.0002404322008854666,0.00030294035426038277,1.0,1.0
428,0.00023977668123320003,0.00030212328900216753,1.0,1.0
429,0.0002390908394661909,0.0003011160252270251,1.0,1.0
430,0.00023843567703453415,0.00030036608372754594,1.0,1.0
431,0.00023779015249542315,0.00029929399371888225,1.0,1.0
432,0.00023712572558773955,0.0002983964631910272,1.0,1.0
433,0.00023649730748323393,0.0002977417607762525,1.0,1.0
434,0.0002358460788386269,0.0002970405286098182,1.0,1.0
435,0.00023520476238868927,0.0002962322295385844,1.0,1.0
436,0.00023457597460514688,0.0002952933701124367,1.0,1.0
437,0.00023393992450351507,0.0002944540102069133,1.0,1.0
438,0.00023331714067164935,0.0002936291116120849,1.0,1.0
439,0.00023268178646981198,0.00029272608625128464,1.0,1.0
440,0.00023205886105576238,0.00029187696704656993,1.0,1.0
441,0.00023143226903532768,0.00029125374510878045,1.0,1.0
442,0.00023080786722660146,0.000290306915588192,1.0,1.0
443,0.0002302143772000733,0.00028951586780975516,1.0,1.0
444,0.00022959533262176783,0.00028870748096179207,1.0,1.0
445,0.00022899388258805416,0.0002879371036543621,1.0,1.0
446,0.00022838751508894348,0.00028724284578126946,1.0,1.0
447,0.00022779429606909399,0.00028649349714858,1.0,1.0
448,0.00022719945328940536,0.0002857005637082285,1.0,1.0
449,0.00022661181832450266,0.00028497891207533596,1.0,1.0
450,0.00022600771514365785,0.0002841882720699215,1.0,1.0
451,0.0002254258060159656,0.0002835097597023838,1.0,1.0
452,0.00022484914462008986,0.00028276433034636037,1.0,1.0
453,0.00022426835814305033,0.0002818639067640615,1.0,1.0
454,0.00022369232876650813,0.00028101874232916663,1.0,1.0
455,0.00022310657454003397,0.00028040613657855557,1.0,1.0
456,0.00022254422572764272,0.0002797827587264794,1.0,1.0
457,0.00022195299410240093,0.0002788037136846234,1.0,1.0
458,0.00022139305104688356,0.0002781689738202068,1.0,1.0
459,0.00022082275631909616,0.00027729704785738193,1.0,1.0
