epoch,train_mse,test_mse,train_acc,test_acc
215,0.040326104957430754,0.04612745616757032,0.9672131147540983,0.9467592592592593
216,0.0404690137856054,0.04894495256116846,0.9672131147540983,0.9421296296296297
217,0.04035423935564988,0.04479241735015743,0.9508196721311475,0.9513888888888888
218,0.04044646456284178,0.04407002041984238,0.9508196721311475,0.9537037037037037
219,0.04031369941218069,0.0485024483573029,0.9672131147540983,0.9421296296296297
220,0.040144136632432624,0.046918444330597234,0.9672131147540983,0.9444444444444444
221,0.040106086586452594,0.0465802250301409,0.9590163934426229,0.9490740740740741
222,0.040119927071030737,0.04753086228076601,0.9672131147540983,0.9444444444444444
223,0.04011640423538397,0.04514804410056136,0.9590163934426229,0.9490740740740741
224,0.04003612025456394,0.045499965880150706,0.9590163934426229,0.9490740740740741
225,0.04011323767273561,0.04809864694213784,0.9672131147540983,0.9421296296296297
226,0.03995529692373419,0.04573415353713923,0.9590163934426229,0.9490740740740741
227,0.04013781252449531,0.04845347891687615,0.9754098360655737,0.9398148148148148
228,0.039889806664019686,0.04613507184163051,0.9590163934426229,0.9490740740740741
229,0.03988110501239935,0.045359006834191126,0.9590163934426229,0.9490740740740741
230,0.04003188841179869,0.04385018399178358,0.9590163934426229,0.9490740740740741
231,0.039797885764778565,0.04593607388594303,0.9590163934426229,0.9490740740740741
232,0.039821810571345796,0.04505404156229166,0.9590163934426229,0.9490740740740741
233,0.039911365569252726,0.048565909155366745,0.9672131147540983,0.9444444444444444
234,0.04033233840338181,0.0423875216412311,0.9508196721311475,0.9560185185185185
235,0.039814442587520135,0.04474880335011581,0.9672131147540983,0.9467592592592593
236,0.03965549561627226,0.04551290049325442,0.9590163934426229,0.9490740740740741
237,0.03967465342391246,0.04701716415767087,0.9672131147540983,0.9444444444444444
238,0.03976525421070372,0.04418219874288618,0.9590163934426229,0.9490740740740741
239,0.03997666090679629,0.0427407395883898,0.9590163934426229,0.9537037037037037
240,0.03965959080101095,0.047647886819223766,0.9672131147540983,0.9444444444444444
241,0.039640531458180875,0.04458906940675264,0.9590163934426229,0.9490740740740741
242,0.03953182371467747,0.0452306169151071,0.9672131147540983,0.9467592592592593
243,0.03956318046368018,0.044559129509016374,0.9672131147540983,0.9467592592592593
244,0.039482195925903095,0.04526927234121233,0.9672131147540983,0.9467592592592593
245,0.03949028377695301,0.04741920829864546,0.9672131147540983,0.9467592592592593
246,0.03942242382552554,0.04761269675355555,0.9672131147540983,0.9444444444444444
247,0.039404100145366244,0.04471397066312344,0.9590163934426229,0.9490740740740741
248,0.03930959205754729,0.045309946206127286,0.9590163934426229,0.9490740740740741
249,0.039351169612091286,0.04739515052017543,0.9672131147540983,0.9444444444444444
250,0.03968602003558891,0.04308227206324033,0.9508196721311475,0.9537037037037037
251,0.039404692791231065,0.04798818866642582,0.9754098360655737,0.9421296296296297
252,0.03922403569474429,0.04489202569730004,0.9590163934426229,0.9490740740740741
253,0.039200325772609,0.047126075586585305,0.9672131147540983,0.9444444444444444
254,0.039147858050322074,0.046705493178263925,0.9672131147540983,0.9444444444444444
255,0.039111204675212494,0.04623601431756712,0.9672131147540983,0.9467592592592593
256,0.039924624709592633,0.051068665313410894,0.9754098360655737,0.9351851851851852
257,0.039079656374918954,0.047150137127686745,0.9672131147540983,0.9444444444444444
258,0.03905427696475065,0.045060985710366624,0.9590163934426229,0.9490740740740741
259,0.039015040206595436,0.04672316115487569,0.9672131147540983,0.9444444444444444
260,0.03903327344802786,0.04524194762455624,0.9672131147540983,0.9467592592592593
261,0.03898586126569602,0.04693681961562772,0.9672131147540983,0.9444444444444444
262,0.03892587668841687,0.04663827957955679,0.9672131147540983,0.9467592592592593
263,0.03886873704309115,0.04605763857488784,0.9672131147540983,0.9467592592592593
264,0.0388685098664538,0.045388415409697146,0.9672131147540983,0.9467592592592593
265,0.038899158697720884,0.047285335449476676,0.9672131147540983,0.9467592592592593
266,0.03881475579736414,0.04516332103261686,0.9590163934426229,0.9490740740740741
267,0.03908718095942843,0.043322441672039476,0.9590163934426229,0.9513888888888888
268,0.038940939590734434,0.043895508815778896,0.9590163934426229,0.9513888888888888
269,0.03887280929915202,0.044153140804424486,0.9590163934426229,0.9513888888888888
270,0.03872346520591272,0.046760720483846975,0.9672131147540983,0.9467592592592593
271,0.03880806236456687,0.04400777208071136,0.9590163934426229,0.9513888888888888
272,0.03864039369614314,0.04571781971802667,0.9672131147540983,0.9467592592592593
273,0.03863817026558174,0.04648721904800552,0.9672131147540983,0.9467592592592593
274,0.03873766238984849,0.04798879771536763,0.9754098360655737,0.9398148148148148
275,0.038724645387420875,0.04390426955135674,0.9590163934426229,0.9513888888888888
276,0.03886354991020733,0.048839168066981596,0.9754098360655737,0.9375
277,0.038528062776181385,0.045360217064022545,0.9672131147540983,0.9467592592592593
278,0.03852317215647275,0.04489889593312484,0.9672131147540983,0.9490740740740741
279,0.03846248184054119,0.04589672510881112,0.9672131147540983,0.9467592592592593
280,0.03848565991142981,0.04488474325728559,0.9672131147540983,0.9490740740740741
281,0.03849024689926198,0.04540667324001607,0.9672131147540983,0.9467592592592593
282,0.03888053069452482,0.04941941657090636,0.9754098360655737,0.9398148148148148
283,0.03847632485602816,0.044491856598555764,0.9672131147540983,0.9490740740740741
284,0.038439742485960514,0.0447031665087973,0.9672131147540983,0.9467592592592593
285,0.03833564212606243,0.04605117519978236,0.9672131147540983,0.9467592592592593
286,0.03847494060082056,0.04798911867512135,0.9754098360655737,0.9398148148148148
287,0.038295431381044354,0.04615498517849993,0.9672131147540983,0.9467592592592593
288,0.03829760223244752,0.04680792088116492,0.9754098360655737,0.9421296296296297
289,0.03850514604917722,0.04837507039757072,0.9754098360655737,0.9398148148148148
290,0.038268198001126144,0.04698979355094272,0.9754098360655737,0.9421296296296297
291,0.03826542041835924,0.044580766459883105,0.9590163934426229,0.9513888888888888
292,0.038183466751738,0.04662297799076131,0.9672131147540983,0.9444444444444444
293,0.03819385930259113,0.04495047601098574,0.9672131147540983,0.9467592592592593
294,0.03811907071451345,0.04569127195589543,0.9672131147540983,0.9467592592592593
295,0.038136308497134404,0.046823273676239514,0.9754098360655737,0.9421296296296297
296,0.03830985013913782,0.043538045411968096,0.9672131147540983,0.9513888888888888
297,0.038079738115656236,0.045187619340293285,0.9672131147540983,0.9490740740740741
298,0.03807950329440327,0.0466949742699851,0.9672131147540983,0.9467592592592593
299,0.038028263795240866,0.04562921577972566,0.9672131147540983,0.9467592592592593
300,0.0380275947330236,0.04562856443857184,0.9672131147540983,0.9467592592592593
301,0.03800171042751202,0.04610586194003422,0.9672131147540983,0.9467592592592593
302,0.038020434998473907,0.04711489444793699,0.9754098360655737,0.9421296296296297
303,0.037960353083919776,0.04516941664800717,0.9672131147540983,0.9467592592592593
304,0.03792287933468652,0.04550249376472247,0.9672131147540983,0.9467592592592593
305,0.03802367119606295,0.044293970049570724,0.9672131147540983,0.9490740740740741
306,0.037863477256698114,0.045925107776535204,0.9672131147540983,0.9467592592592593
307,0.037844742719132594,0.0459640088750528,0.9672131147540983,0.9467592592592593
308,0.03784213361587357,0.045718498945039134,0.9672131147540983,0.9467592592592593
309,0.03785200761036644,0.046694676294190794,0.9754098360655737,0.9421296296296297
310,0.03795472021384579,0.04793456155895886,0.9672131147540983,0.9444444444444444
311,0.03788245354304535,0.04472171274894265,0.9672131147540983,0.9513888888888888
312,0.037783909017203965,0.045887163822750106,0.9672131147540983,0.9444444444444444
313,0.03774538478355894,0.04554573708074551,0.9672131147540983,0.9490740740740741
314,0.037795390336369486,0.04737749048639973,0.9754098360655737,0.9421296296296297
315,0.037789185239824545,0.04753818484099114,0.9754098360655737,0.9421296296296297
316,0.03772194486429616,0.04695832015992184,0.9754098360655737,0.9421296296296297
317,0.03767186756990146,0.04564177571043908,0.9672131147540983,0.9490740740740741
318,0.037649239818319045,0.045865939280869655,0.9672131147540983,0.9490740740740741
319,0.03763411603001477,0.046124382381409,0.9672131147540983,0.9467592592592593
320,0.03764127388034955,0.045615380413904276,0.9672131147540983,0.9467592592592593
321,0.037712732851484985,0.04445225489014399,0.9672131147540983,0.9513888888888888
322,0.0376349157078957,0.04507859578128507,0.9672131147540983,0.9490740740740741
323,0.037648823241812346,0.047074960873012946,0.9754098360655737,0.9421296296296297
324,0.03754625467995552,0.04576912909621543,0.9754098360655737,0.9467592592592593
325,0.037578050560106255,0.04714270513448402,0.9754098360655737,0.9421296296296297
326,0.0375245384953166,0.045446984029268396,0.9672131147540983,0.9490740740740741
327,0.03776735577919881,0.048826409133270215,0.9754098360655737,0.9398148148148148
328,0.03746941750326592,0.046039836348920365,0.9672131147540983,0.9467592592592593
329,0.0374750787395232,0.04650230117756462,0.9672131147540983,0.9444444444444444
330,0.037430267612604595,0.04621075410500099,0.9672131147540983,0.9467592592592593
331,0.037416552020625986,0.045959384628337145,0.9672131147540983,0.9490740740740741
332,0.0374041931338529,0.045724156792921584,0.9672131147540983,0.9490740740740741
333,0.037497365952515925,0.04442286944787809,0.9672131147540983,0.9513888888888888
334,0.03736914627954145,0.04622452849223081,0.9672131147540983,0.9490740740740741
335,0.037427423331136474,0.04498627830534229,0.9672131147540983,0.9513888888888888
336,0.03732494988667078,0.04580728393882856,0.9672131147540983,0.9490740740740741
337,0.037392153686100396,0.04758153660579844,0.9754098360655737,0.9421296296296297
338,0.037286074337852804,0.046053301456986856,0.9672131147540983,0.9467592592592593
339,0.03743787893264928,0.04824982453766756,0.9754098360655737,0.9421296296296297
340,0.03725959947713033,0.04661196079552651,0.9754098360655737,0.9421296296296297
341,0.03729271628554418,0.04749107325668003,0.9754098360655737,0.9421296296296297
342,0.03727365788515232,0.046554165102420754,0.9672131147540983,0.9444444444444444
343,0.03738312967475444,0.048397464047943456,0.9754098360655737,0.9398148148148148
344,0.03727939468248767,0.04486429220525019,0.9672131147540983,0.9513888888888888
345,0.03725436685477506,0.04479052432357238,0.9672131147540983,0.9513888888888888
346,0.03720427927751371,0.04742522510701841,0.9754098360655737,0.9421296296296297
347,0.0373820846667992,0.04390656709464792,0.9672131147540983,0.9513888888888888
348,0.037227757460826585,0.04788375611962758,0.9754098360655737,0.9398148148148148
349,0.03710029019531978,0.04628816495714379,0.9754098360655737,0.9467592592592593
350,0.037131382002991827,0.04721436663519848,0.9754098360655737,0.9421296296296297
351,0.03707304422829102,0.04577339099885691,0.9754098360655737,0.9467592592592593
352,0.0370575945118891,0.045904924840550886,0.9754098360655737,0.9467592592592593
353,0.037192238982013806,0.04429355380387426,0.9672131147540983,0.9513888888888888
354,0.0371610123865323,0.04768798511473554,0.9754098360655737,0.9398148148148148
355,0.036992484881752996,0.045992183244668465,0.9754098360655737,0.9467592592592593
356,0.03701229867997171,0.04563435403019708,0.9754098360655737,0.9467592592592593
357,0.03702705326513463,0.044867557798780225,0.9672131147540983,0.9513888888888888
358,0.03696834079650029,0.04575083488899076,0.9754098360655737,0.9467592592592593
359,0.03706722961166438,0.04779043727627476,0.9754098360655737,0.9398148148148148
360,0.03693769321913309,0.04643758623713085,0.9754098360655737,0.9467592592592593
361,0.036925003180784226,0.046524187093835774,0.9754098360655737,0.9444444444444444
362,0.03690767717813868,0.04584388276774861,0.9754098360655737,0.9467592592592593
363,0.03689366024798762,0.04655838915872411,0.9754098360655737,0.9421296296296297
364,0.03687951477815993,0.045972259854856645,0.9672131147540983,0.9467592592592593
365,0.03687241150458101,0.04561876283367788,0.9672131147540983,0.9490740740740741
366,0.03688053483324233,0.046938919720014155,0.9754098360655737,0.9421296296296297
367,0.03685413510695702,0.04652069506712455,0.9754098360655737,0.9467592592592593
